Sl No.,Financial Year,Sl No,Work Name Original (Kannada/English),Work Name Rough Translation (English),Value (In Rs. Lakhs)
238,2015-16,90.0,ಗೋವಿಂದರಾಜ ನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವ್ಯಾಪ್ತಿಯ ಡಾ|| ಬಿ.ಆರ್ ಅಂಬೇಡ್ಕರ್ ಕ್ರೀಡಾಂಗಣದ ಎದುರು  ಕುಡಿಯುವ ನೀರು ಘಟಕದ ಕಟ್ಟಡ.,Dr. Govindarajan of the Legislative Assembly of the Govt Building a drinking water unit opposite the BR Ambedkar Stadium.,3.40
239,2015-16,91.0,ಗೋವಿಂದರಾಜ ನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವ್ಯಾಪ್ತಿಯ   ವಾರ್ಡ್-106ರ  ಡಾ|| ಬಿ.ಆರ್ ಅಂಬೇಡ್ಕರ್ ಒಳಾಂಗಣ ಕ್ರೀಡಾಂಗಣಕ್ಕೆ ಬಣ್ಣ ಬಳಿಯಲು 1ನೇ ಹಂತ.,Govindarajah Nagar Assembly Constituency Ward -106 Dr 1st stage to paint BR Ambedkar indoor stadium.,1.50
240,2015-16,92.0,ಗೋವಿಂದರಾಜ ನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವ್ಯಾಪ್ತಿಯ       ವಾರ್ಡ್-106ರ ಡಾ|| ಬಿ.ಆರ್ ಅಂಬೇಡ್ಕರ್ ಒಳಾಂಗಣ ಕ್ರೀಡಾಂಗಣಕ್ಕೆ ಬಣ್ಣ ಬಳಿಯಲು 2ನೇ ಹಂತ.,Govindarajah Nagar Assembly Constituency Ward -106 Dr 2nd stage to paint BR Ambedkar indoor stadium.,1.50
241,2015-16,93.0,ಗೋವಿಂದರಾಜ ನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ಮಾರುತಿ ಮಂದಿರ  ವಾರ್ಡ್-126ರ ವ್ಯಾಪ್ತಿಯ ಮಾರೇನಹಳ್ಳಿ ಜಿಕೆಡಬ್ಮ್ಯೂ ಲೇಔಟ್‍ನಲ್ಲಿರುವ ಸರ್ಕಾರಿ ಪ್ರಾಥಮಿಕ ಮತ್ತು ಪ್ರೌಢಶಾಲೆ ಕೊಠಡಿಗಳ ದುರಸ್ತಿ ಹಂತ-1.,Government Primary and High School Rooms Repair Level -1 in Marineahalli GKDU Layout Maruti Mandir Ward-126 at Govindarajah Nagar Assembly Constituency.,2.50
242,2015-16,94.0,ಗೋವಿಂದರಾಜ ನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ಮಾರುತಿ ಮಂದಿರ  ವಾರ್ಡ್-126ರ ವ್ಯಾಪ್ತಿಯ ಮಾರೇನಹಳ್ಳಿ ಜಿಕೆಡಬ್ಮ್ಯೂ ಲೇಔಟ್‍ನಲ್ಲಿರುವ ಸರ್ಕಾರಿ ಪ್ರಾಥಮಿಕ ಮತ್ತು ಪ್ರೌಢಶಾಲೆ ಕೊಠಡಿಗಳ ದುರಸ್ತಿ ಹಂತ-2.,"Government Primary and High School Rooms Repair Step 2 in Mareanahalli GKDU Layout, Maruti Mandir Ward-126 at Govindarajah Nagar Assembly Constituency.",2.50
243,2015-16,95.0,"ಗೋವಿಂದರಾಜ ನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ಮಾರುತಿ ಮಂದಿರ  ವಾರ್ಡ್-126ರ ವ್ಯಾಪ್ತಿಯ ಮಾರೇನಹಳ್ಳಿ ಜಿಕೆಡಬ್ಮ್ಯೂ ಲೇಔಟ್‍ನಲ್ಲಿರುವ ಸರ್ಕಾರಿ ಪ್ರಾಥಮಿಕ ಮತ್ತು ಪ್ರೌಢಶಾಲೆ ಕೊಠಡಿಗಳ ದುರಸ್ತಿ ಹಂತ-3,","Government Primary and High School Rooms Repair Step-3 at Marenahalli GKDU Layout, Maruti Mandir Ward-126 at Govindarajah Nagar Assembly Constituency,",2.50
244,2015-16,96.0,"ಗೋವಿಂದರಾಜ ನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ಮಾರುತಿ ಮಂದಿರ  ವಾರ್ಡ್-126ರ ವ್ಯಾಪ್ತಿಯ ಮಾರೇನಹಳ್ಳಿ ಜಿಕೆಡಬ್ಮ್ಯೂ ಲೇಔಟ್‍ನಲ್ಲಿರುವ ಸರ್ಕಾರಿ ಪ್ರಾಥಮಿಕ ಮತ್ತು ಪ್ರೌಢಶಾಲೆ ಕೊಠಡಿಗಳ ದುರಸ್ತಿ ಹಂತ-4,","Government Primary and High School Rooms Repair Step-4 at Marenahalli GKDU Layout, Maruti Mandir Ward-126 at Govindarajah Nagar Assembly Constituency,",2.50
245,2015-16,97.0,"ಗೋವಿಂದರಾಜ ನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ಮಾರುತಿ ಮಂದಿರ  ವಾರ್ಡ್-126ರ ವ್ಯಾಪ್ತಿಯ ಮಾರೇನಹಳ್ಳಿ ಜಿಕೆಡಬ್ಮ್ಯೂ ಲೇಔಟ್‍ನಲ್ಲಿರುವ ಸರ್ಕಾರಿ ಪ್ರಾಥಮಿಕ ಮತ್ತು ಪ್ರೌಢಶಾಲೆ ಕೊಠಡಿಗಳ ದುರಸ್ತಿ ಹಂತ-5,","Government primary and high school rooms repair stage -5 in Marenahalli GKDU Layout, Maruti Mandir Ward-126 at Govindarajah Nagar Assembly Constituency,",2.50
246,2015-16,98.0,"ಗೋವಿಂದರಾಜ ನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ಮಾರುತಿ ಮಂದಿರ  ವಾರ್ಡ್-126ರ ವ್ಯಾಪ್ತಿಯ ಮಾರೇನಹಳ್ಳಿ ಜಿಕೆಡಬ್ಮ್ಯೂ ಲೇಔಟ್‍ನಲ್ಲಿರುವ ಸರ್ಕಾರಿ ಪ್ರಾಥಮಿಕ ಮತ್ತು ಪ್ರೌಢಶಾಲೆ ಕೊಠಡಿಗಳ ದುರಸ್ತಿ ಹಂತ-6,","Government Primary and High School Rooms Repair Step 6, at Marenahalli GKDU Layout, Maruti Mandir Ward-126 at Govindarajah Nagar Assembly Constituency,",0.50
247,2015-16,99.0,"ಬೆಂಗಳೂರು ನಗರ, ಗೋವಿಂದರಾಜನಗರ ವಿಧಾನ ಸಭಾ ವ್ಯಾಪ್ತಿಯ ಕಾವೇರಿಪುರ ವಾರ್ಡ್ ನಂ:103ರ ಪಂಚಶೀಲನಗರ ಬಸ್ ನಿಲ್ದಾಣದಲ್ಲಿ ಶುದ್ಧ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ಕಾಮಗಾರಿ.","Bangalore City, Govindarajanagar Municipal Council Cauvery Ward No: Pure drinking water unit at 103 panchayat bus stand.",8.00
248,2015-16,100.0,"ಬೆಂಗಳೂರು ನಗರ, ಗೋವಿಂದರಾಜನಗರ ವಿಧಾನ ಸಭಾ ವ್ಯಾಪ್ತಿಯ ಕಾವೇರಿಪುರ ವಾರ್ಡ್ ನಂ:103ರ ಪಂಚಶೀಲನಗರ ಬಸ್ ನಿಲ್ದಾಣದಲ್ಲಿ ಶುದ್ಧ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ಕಾಮಗಾರಿ.","Bangalore City, Govindarajanagar Municipal Council Cauvery Ward No: Pure drinking water unit at 103 panchayat bus stand.",4.50
249,2015-16,101.0,"ಬೆಂಗಳೂರು ನಗರ, ಗೋವಿಂದರಾಜನಗರ ವಿಧಾನ ಸಭಾ ವ್ಯಾಪ್ತಿಯಲ್ಲಿರುವ ಬೆಂಗಳೂರು ಮಹಾನಗರ ಸಾರಿಗೆ ಬಸ್ ನಿಲ್ದಾಣ ಹಾಗೂ ವಾಣಿಜ್ಯ ಸಂಕೀರ್ಣ (ಟಿಟಿಎಂಸಿ) ಇಲ್ಲಿಗೆ ಶುದ್ಧ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ಕಾಮಗಾರಿ.","Bangalore Metropolitan Transport Bus Station and Commercial Complex (TTMC), located in the Bangalore City and Govindarajanagar constituency, is a clean drinking water unit.",4.50
250,2015-16,102.0,"ಬೆಂಗಳೂರು ನಗರ, ಗೋವಿಂದರಾಜನಗರ ವಿಧಾನ ಸಭಾ ವ್ಯಾಪ್ತಿಯಲ್ಲಿರುವ ಬೆಂಗಳೂರು ಮಹಾನಗರ ಸಾರಿಗೆ ಬಸ್ ನಿಲ್ದಾಣ ಹಾಗೂ ವಾಣಿಜ್ಯ ಸಂಕೀರ್ಣ (ಟಿಟಿಎಂಸಿ) ಇಲ್ಲಿಗೆ ಶುದ್ಧ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕದ ಕಟ್ಟಡ ಕಾಮಗಾರಿ.","Bangalore Metropolitan Transport Bus Station and Commercial Complex (TTMC), located in the Bangalore city and Govindarajanagar constituency, is the construction of a clean drinking water unit.",4.50
251,2015-16,103.0,"ಬೆಂಗಳೂರು ನಗರ, ಗೋವಿಂದರಾಜನಗರ ವಿಧಾನ ಸಭಾ ಕ್ಷೇತ್ರಕ್ಕೆ ಸೇರಿದ ನಾಯಂಡಹಳ್ಳಿ ವಾರ್ಡ್ -131ರ ವ್ಯಾಪ್ತಿಯ ನಾಯಂಡಹಳ್ಳಿ ಗಣೇಶ ದೇವಸ್ಥಾನ ಮುಂಭಾಗದ ಬಳಿ ಶುದ್ಧ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕವನ್ನು  ಸ್ಥಾಪಿಸುವ ಕಾಮಗಾರಿ.","The construction of a clean drinking water plant near the Nandahalli Ganesh temple front of Nandahalli Ward -131 belonging to the Govindarajanagar constituency, Bangalore city.",8.00
252,2016-17,1.0,"ಬೆಂಗಳೂರು ನಗರ, ಗೋವಿಂದರಾಜನಗರ ವಿಧಾನ ಸಭಾ ವ್ಯಾಪ್ತಿಯ ವಾರ್ಡ್ ನಂ:105, ಅಗ್ರಹಾರ ದಾಸರಹಳ್ಳಿ, 8ನೇ ಅಡ್ಡರಸ್ತೆಯಲ್ಲಿ ಮಹಾನಗರ ಪಾಲಿಕೆ ರೆಫರಲ್ ಹೆರಿಗೆ ಆಸ್ಪತ್ರೆ, ಎಂ.ಸಿ ಬಡಾವಣೆಯಲ್ಲಿ ಶುದ್ಧ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ಸ್ಥಾಪನೆ ಕಾಮಗಾರಿ.","Ward No: 105, Agrahara Dasarahalli, 8th Cross Road, Municipal Corporation Referral Maternity Hospital, MCC Building, Clean Drinking Water Unit.",8.00
253,2016-17,2.0,"ಬೆಂಗಳೂರು ನಗರ, ಗೋವಿಂದರಾಜನಗರ ವಿಧಾನ ಸಭಾ ವ್ಯಾಪ್ತಿಯ ವಾರ್ಡ್ ನಂ:105, ಅಗ್ರಹಾರ ದಾಸರಹಳ್ಳಿ, 8ನೇ ಅಡ್ಡರಸ್ತೆಯಲ್ಲಿ ಮಹಾನಗರ ಪಾಲಿಕೆ ರೆಫರಲ್ ಹೆರಿಗೆ ಆಸ್ಪತ್ರೆ, ಎಂ.ಸಿ ಬಡಾವಣೆಯಲ್ಲಿ ಶುದ್ಧ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ  ಸ್ಥಾಪನೆ ಕಟ್ಟಡ ಕಾಮಗಾರಿ.","Bangalore Urban, Govindarajan Municipal Council Ward Ward: 105, Agrahara Dasarahalli, 8th Cross, Municipal Corporation Referral Maternity Hospital, M.C. Layout, Establishment of Clean Drinking Water Unit.",4.50
254,2016-17,3.0,"ಬೆಂಗಳೂರು ನಗರ, ಗೋವಿಂದರಾಜನಗರ ವಿಧಾನ ಸಭಾ ವ್ಯಾಪ್ತಿಯ ವಾರ್ಡ್ ನಂ:105, ಅಗ್ರಹಾರ ದಾಸರಹಳ್ಳಿ, 17ನೇ ಅಡ್ಡರಸ್ತೆಯಲ್ಲಿ ಶುದ್ಧ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ಸ್ಥಾಪನೆ ಕಾಮಗಾರಿ.","Wards No. 105: Govindarajanagar Municipal Council, Bangalore, Agrahara Dasarahalli, 17th Cross, Construction of Clean Drinking Water Unit.",8.00
255,2016-17,4.0,"ಬೆಂಗಳೂರು ನಗರ, ಗೋವಿಂದರಾಜನಗರ ವಿಧಾನ ಸಭಾ ವ್ಯಾಪ್ತಿಯ ವಾರ್ಡ್ ನಂ:105, ಅಗ್ರಹಾರ ದಾಸರಹಳ್ಳಿ, 17ನೇ ಅಡ್ಡರಸ್ತೆಯಲ್ಲಿ ಶುದ್ಧ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ಸ್ಥಾಪನೆ ಕಟ್ಟಡ ಕಾಮಗಾರಿ.","Ward No: 105, Govindarajanagar Municipal Council Ward, 105, Agrahara Dasarahalli, 17th Cross, Construction of Clean Drinking Water Unit Building.",4.50
256,2016-17,5.0,ಶ್ರೀ ಕೆ.ಹೆಚ್.ರಾಜೇಶ್ ಬಿನ್ ಕೃಷ್ಣಮೂರ್ತಿ.ಎಂ ರವರಿಗೆ ತ್ರಿಚಕ್ರವಾಹನ ಖರೀದಿಗಾಗಿ,Mr. KH Rajesh bin Krishnamurthy for M. for purchase of Trichakravana,0.77
257,2016-17,6.0,ಶ್ರೀ ತಜ್ಮುಲಾಖಾನ್ ಬಿನ್ ಅನ್ವರ್ ಖಾನ್ ರವರಿಗೆ ತ್ರಿಚಕ್ರವಾಹನ ಖರೀದಿಗಾಗಿ,Mr. Tajmul Khan bin Anwar Khan for the purchase of Trichakravana,0.80
258,2016-17,7.0,ಕು|| ಗೀತಾ ಬಿನ್ ಲೇಟ್ ಕಣ್ಣನ್  ರವರಿಗೆ ತ್ರಿಚಕ್ರವಾಹನ ಖರೀದಿಗಾಗಿ,Ku Geeta bin Late Kannan for purchase of Trichakravana,0.77
259,2016-17,8.0,ಕು|| ಶೋಭಾ ಕುಂಭಾರ ಬಿನ್ ರಾಮಪ್ಪ ಕುಂಭಾರ ರವರಿಗೆ ತ್ರಿಚಕ್ರವಾಹನ ಖರೀದಿಗಾಗಿ,Ku Shobha Kumbhara bin ramappa for Kumbhara for the purchase of Trichakravana,0.77
260,2016-17,9.0,ಶ್ರೀ ಕೆ. ಅಲ್ವಾರ್ ಬಿನ್ ಕುಪ್ಪೇಸ್ವಾಮಿ  ರವರಿಗೆ ತ್ರಿಚಕ್ರವಾಹನ ಖರೀದಿಗಾಗಿ,Mr. K. For Alwar bin Kuppaswamy's purchase of Trichakravana,0.74
261,2016-17,10.0,ಶ್ರೀಮತಿ ಮಮತ.ಆರ್ ರವರಿಗೆ ತ್ರಿಚಕ್ರವಾಹನ ಖರೀದಿಗಾಗಿ,For Mrs. Mamata R for purchase of Trichakravana,0.76
262,2016-17,11.0,"ಬೆಂಗಳೂರು ನಗರ, ಗೋವಿಂದರಾಜನಗರ ವಿಧಾನ ಸಭಾ ಕ್ಷೇತ್ರದ ಮಾರುತಿ ಮಂದಿರ ವಾರ್ಡ್-126ರ ವ್ಯಾಪ್ತಿಯ ಮಧುರಾನಗರ, ನಾಗರಭಾವಿ ಮುಖ್ಯರಸ್ತೆ ಇಲ್ಲಿ ಶುದ್ಧ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕವನ್ನು  ಸ್ಥಾಪಿಸುವ ಕಾಮಗಾರಿ.","Maduranagar, Nagarabhavi Main Road, Maruti Mandir Ward-126 at Govindarajanagar Assembly Constituency, Bangalore is the construction of a clean drinking water plant.",0.00
263,2016-17,12.0,"ಬೆಂಗಳೂರು ನಗರ, ಗೋವಿಂದರಾಜನಗರ ವಿಧಾನ ಸಭಾ ಕ್ಷೇತ್ರದ ಮಾರುತಿ ಮಂದಿರ ವಾರ್ಡ್ -126ರ ವ್ಯಾಪ್ತಿಯ ಮಧುರಾನಗರ, ನಾಗರಭಾವಿ ಮುಖ್ಯರಸ್ತೆ ಇಲ್ಲಿ ಶುದ್ಧ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕದ ಕಟ್ಟಡ ಸ್ಥಾಪಿಸುವ ಕಾಮಗಾರಿ.","Maduranagar, Nagarabhavi Main Road, Maruti Mandir Ward-126 at Govindarajanagar Assembly Constituency, Bangalore is the construction of a clean drinking water unit.",0.00
264,2016-17,,"ಬೆಂಗಳೂರು ನಗರ, ಗೋವಿಂದರಾಜನಗರ ವಿಧಾನ ಸಭಾ ಕ್ಷೇತ್ರದ ಕಲ್ಯಾಣನಗರ ವಾರ್ಡ್-127ರ ವ್ಯಾಪ್ತಿಯ ಕಲ್ಯಾಣನಗರ, ಶಕ್ತಿಗಾರ್ಡನ್, ವಿವೇಕನಂದ ಪಾರ್ಕ್ ಹತ್ತಿರ ಶುದ್ಧ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕವನ್ನುನ ಸ್ಥಾಪಿಸುವ ಕಾಮಗಾರಿ.","Work to set up a clean drinking water plant near Kalyanagar, Shaktargarh, Vivekananda Park, Kalyanagar Ward -127, Govindarajanagar Municipal Council, Bangalore City.",12.50
265,2016-17,13.0,"ಬೆಂಗಳೂರು ನಗರ, ಗೋವಿಂದರಾಜನಗರ ವಿಧಾನ ಸಭಾ ಕ್ಷೇತ್ರದ ಮಾರುತಿ ಮಂದಿರ ವಾರ್ಡ್ -126ರ ವ್ಯಾಪ್ತಿಯ 1ನೇ ಅಡ್ಡರಸ್ತೆ, ಅನುಭವನಗರ, ನಾಗರಭಾವಿ ಮುಖ್ಯರಸ್ತೆ ಇಲ್ಲಿ ಶುದ್ಧ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕವನ್ನು  ಸ್ಥಾಪಿಸುವ ಕಾಮಗಾರಿ.","The 1st crossroads of Maruti Mandir Ward -126 at Govindarajanagar constituency, Bangalore, Anuvavnagar, Nagarabhavi main road is the construction of a clean drinking water unit.",0.00
266,2016-17,14.0,"ಬೆಂಗಳೂರು ನಗರ, ಗೋವಿಂದರಾಜನಗರ ವಿಧಾನ ಸಭಾ ಕ್ಷೇತ್ರದ ಮಾರುತಿ ಮಂದಿರ ವಾರ್ಡ್ -126ರ ವ್ಯಾಪ್ತಿಯ 1ನೇ ಅಡ್ಡರಸ್ತೆ, ಅನುಭವನಗರ, ನಾಗರಭಾವಿ ಮುಖ್ಯರಸ್ತೆ ಇಲ್ಲಿ ಶುದ್ಧ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕದ ಕಟ್ಟಡ ಸ್ಥಾಪಿಸುವ ಕಾಮಗಾರಿ.","The 1st crossroads of Maruti Mandir Ward-126 at Govindarajanagar constituency, Bangalore, Anubhavnagar, Nagarabhavi main road is the construction of a clean drinking water unit here.",0.00
267,2016-17,,"ಬೆಂಗಳೂರು ನಗರ, ಗೋವಿಂದರಾಜನಗರ ವಿಧಾನ ಸಭಾ ಕ್ಷೇತ್ರದ ವ್ಯಾಪ್ತಿಯ ಕಾವೇರಿಪುರ, ಸಮುದಾಯದ ಹತ್ತಿರ ವಾರ್ಡ್-103 ರಲ್ಲಿ ಶುದ್ಧ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕವನ್ನು ಸ್ಥಾಪಿಸುವ ಕಾಮಗಾರಿ.","Works to set up a clean drinking water unit at Ward-103 near Cauvery, Community of Govindarajanagar constituency, Bangalore.",12.50
268,2016-17,15.0,"ಶ್ರೀ ಚಂದ್ರಕಾಂತ, #36, 7ನೇ ಮುಖ್ಯ ರಸ್ತೆ, 4ನೇ ಅಡ್ಡರಸ್ತೆ, ಸುಬ್ಬಣ್ಣ ಗಾರ್ಡನ್, ಬೆಂಗಳೂರು-40ರವರಿಗೆ ತ್ರಿಚಕ್ರವಾಹನ ಖರೀದಿಗಾಗಿ.","Sri Chandrakanta, # 36, 7th Main Road, 4th Cross, Subbanna Garden, Bangalore-40 for purchase of Trichakravana.",0.71
269,2016-17,16.0,"ಬೆಂಗಳೂರು ನಗರ, ಗೋವಿಂದರಾಜನಗರ ವಿಧಾನ ಸಭಾ ಕ್ಷೇತ್ರದ ವಾರ್ಡ್ 105ರ ವಿವೇಕಾನಂದ ಉದ್ಯಾನವನ ಬಳಿ ಕೆ.ಹೆಚ್.ಬಿ ಕಾಲೋನಿ ಇಲ್ಲಿ ಶುದ್ಧ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ಸ್ಥಾಪನೆ.","KHB Colony near Vivekananda Park, Ward 105, Govindarajanagar Municipal Council, Bangalore is the founder of a clean drinking water unit.",9.50
270,2016-17,17.0,"ಶ್ರೀ ಸುನೀಲ್ ಬಿನ್ ಮರಿಯಪ್ಪ ನಂ.20, 3ನೇ ಅಡ್ಡರಸ್ತೆ, ನಾಗರಭಾವಿ, ಬೆಂಗಳೂರು","Mr. Sunil bin Mariyappa No.20, 3rd Cross, Nagarabavi, Bangalore",0.83
271,2016-17,18.0,ಬೆಂಗಳೂರು ನಗರ ಗೋವಿಂದರಾಜನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ಕಾವೇರಿಪುರ ವಾರ್ಡ್ 103ರ ವ್ಯಾಪ್ತಿಯ ಕಾವೇರಿಪುರ                   ಸರ್ಕಾರಿ ಪ್ರಾಥಮಿಕ ಶಾಲಾ ಕಟ್ಟಡ ದುರಸ್ಥಿ ಕಾಮಗಾರಿ.,The Kaveri government government primary school building in Kaveri Ward 103 in Govindarajanagar constituency of Bangalore city has been destroyed.,8.00
272,2016-17,19.0,ಬೆಂಗಳೂರು ನಗರ ಗೋವಿಂದರಾಜನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ನಾಯಂಡಹಳ್ಳಿ ವಾರ್ಡ್ 131ರ ವ್ಯಾಪ್ತಿಯ ಪಂತರಪಾಳ್ಯ ಸರ್ಕಾರಿ ಪ್ರಾಥಮಿಕ ಶಾಲಾ ಕಟ್ಟಡ ದುರಸ್ಥಿ ಕಾಮಗಾರಿ.,Pantalapalya government primary school building work at Nandahalli Ward 131 in Govindarajanagar constituency of Bangalore city.,12.00
273,2016-17,20.0,ಬೆಂಗಳೂರು ನಗರ ಗೋವಿಂದರಾಜನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ನಾಗರಭಾವಿ ವಾರ್ಡ್ 128ರ ವ್ಯಾಪ್ತಿಯ ನಾಗರಭಾವಿ 3ನೇ ಅಡ್ಡರಸ್ತೆಯಲ್ಲಿ ಕಾಂಕ್ರೀಟ್ ರಸ್ತೆ ಹಾಗೂ ಮೋರಿ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.,"Concrete Road and Mori construction work on Nagarabavi 3rd crossing of Nagarbavi Ward 128 of Govindarajanagar constituency, Bangalore.",12.00
274,2016-17,21.0,ಬೆಂಗಳೂರು ನಗರ ಗೋವಿಂದರಾಜನಗರ ವಿಧಾನಸಭಾ               ಕ್ಷೇತ್ರದ ಗೋವಿಂದರಾಜನಗರ ವಾರ್ಡ್-104ರ ವ್ಯಾಪ್ತಿಯ  ಗೋವಿಂದರಾಜನಗರ ಸರ್ಕಾರಿ ಪ್ರಾಥಮಿಕ ಶಾಲಾ ಕಟ್ಟಡ ದುರಸ್ಥಿ ಕಾಮಗಾರಿ.,"Govindarajanagar Government Primary School Building, Govindarajanagar Ward - 104, Govindarajanagar Assembly Constituency, Bangalore.",14.00
275,2016-17,22.0,ಬೆಂಗಳೂರು ನಗರ ಗೋವಿಂದರಾಜನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ದಾಸರಹಳ್ಳಿ ವಾರ್ಡ್ ವ್ಯಾಪ್ತಿಯ ಕೆ.ಎಚ್.ಬಿ ಕಾಲೋನಿಯ ಉದ್ಯಾನವನಕ್ಕೆ ಮಕ್ಕಳ ಆಡದ ಸಲಕರಣೆಗಳನ್ನು ಅಳವಡಿಸುವ ಕಾಮಗಾರಿ.,Workshop for setting up children's equipment for the KHB Colony park at Dasarahalli Ward in Govindarajanagar constituency of Bangalore City.,7.00
276,2016-17,23.0,ಬದಲಿ ಕಾಮಗಾರಿ:- ಬೆಂಗಳೂರು ನಗರ ಗೋವಿಂದರಾಜನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ದಾಸರಹಳ್ಳಿ ವಾರ್ಡ್-105ರ ವ್ಯಾಪ್ತಿಯ ವಿವೇಕಾನಂದ ಉದ್ಯಾನವನದ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ.,Replacement Work: -Development work at Vivekananda Park on Dasarahalli Ward -105 of Bangalore Govindarajanagar constituency. ,Not Available
277,2016-17,24.0,ಬೆಂಗಳೂರು ನಗರ ಗೋವಿಂದರಾಜನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ನಾಯಂಡಹಳ್ಳಿ ವಾರ್ಡ್ ನಂ:131ರ  ಪಂತರಪಾಳ್ಯದ ಸ್ಲಂನಲ್ಲಿ ಶುದ್ಧ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ಕಾಮಗಾರಿ.,Nandahalli Ward No: 131 Pantalapalya Slum in Bangalore Urban Govindarajanagar Assembly Constituency is a clean drinking water unit.,8.00
278,2016-17,25.0,ಬೆಂಗಳೂರು ನಗರ ಗೋವಿಂದರಾಜನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ನಾಯಂಡಹಳ್ಳಿ ವಾರ್ಡ್ ನಂ:131ರ  ಪಂತರಪಾಳ್ಯದ ಸ್ಲಂನಲ್ಲಿ ಶುದ್ಧ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ಕಾಮಗಾರಿ.,Nandahalli Ward No: 131 Pantalapalya Slum in Bangalore Urban Govindarajanagar Assembly Constituency is a clean drinking water unit.,4.50
279,2016-17,26.0,ಬೆಂಗಳೂರು ನಗರ ಗೋವಿಂದರಾಜನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ನಚಿಕೇತನ ಉದ್ಯಾನವನದಲ್ಲಿ ಶೌಚಾಲಯ ಕಟ್ಟಡ ನಿರ್ಮಾಣ.,Toilet Building at Nachiketan Park in Bangalore Govindarajanagar Assembly Constituency.,8.50
280,2016-17,27.0,"ಬೆಂಗಳೂರು ನಗರ ಗೋವಿಂದರಾಜನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ನಾಗರಭಾವಿ ವಾರ್ಡ್, ದುರ್ಗಾಪರಮೇಶ್ವರಿ ದೇವಸ್ಥಾನದ ಎದುರು ಶುದ್ಧ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ಯು.ವಿ ಮತ್ತು ಆರ್.ಓ ಯಂತ್ರ ಸ್ಥಾಪಿಸಲು.","Bangalore Urban Govindarajanagar Assembly Constituency Nagarabhavi Ward, Pure Drinking Water Unit is to set up UV and RO in front of Durgaparameshwari temple.",9.00
281,2016-17,28.0,"ಶ್ರೀ ಮಾದೇಶ ಎಂ ಬಿನ್ ಶ್ರೀ ಮಹಾಲಿಂಗಪ್ಪ, ನಂ.1138, 4ನೇ ಬಿ ಮುಖ್ಯರಸ್ತೆ, ಎಂ.ಸಿ.ಬಡಾವಣೆ, ವಿಜಯನಗರ, ಬೆಂಗಳೂರು ಇವರಿಗೆ ತ್ರಿಚಕ್ರ ವಾಹನ ಖರೀದಿಸಲು","Mr. Maeda M. Bin Shri Mahalingappa, No. 1138, 4th B Main Road, MC Pattawane, Vijayanagara, Bangalore to buy a three-wheeler vehicle",0.83
