Sl No.,Financial Year,Sl No,Work Name Original (Kannada/English),Work Name Rough Translation (English),Value (In Rs. Lakhs)
196,2017-18,3.0,"ಬೆಂಗಳೂರು ನಗರ, ವಿಜಯನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ಕೆ.ಪಿ.ಅಗ್ರಹಾರ ವಾರ್ಡ್ -158ರ ವ್ಯಾಪ್ತಿಯ 1ನೇ ಮುಖ್ಯರಸ್ತೆ, ದೀಪಾಂಜಲಿನಗರ ಇಲ್ಲಿ ಕೊಳವೆಬಾವಿ ಕೊರೆದು ಅದಕ್ಕೆ ವಿದ್ಯುತ್ ಮೋಟಾರು ಹಾಗೂ ಬಡಾವಣೆಗೆ ಕೊಳವೆ ಅಳವಡಿಸುವ ಕಾಮಗಾರಿ","The 1st Main Road of KP Agaram Ward - 158 of Bangalore City, Vijayanagara Assembly Constituency, Deepampalinagar has been pumped here and commissioned by the pipeline for electric motor and auxiliary",6.0
197,2017-18,4.0,"ಬೆಂಗಳೂರು ನಗರ, ವಿಜಯನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ಕೆ.ಪಿ.ಅಗ್ರಹಾರ ವಾರ್ಡ್ -123ರ ವ್ಯಾಪ್ತಿಯ 1ನೇ ಅಡ್ಡರಸ್ತೆ, ಮನುವನ, ವಿಜಯನಗರ ಇಲ್ಲಿ ಕೊಳವೆಬಾವಿ ಕೊರೆದು ಅದಕ್ಕೆ ವಿದ್ಯುತ್ ಮೋಟಾರು ಹಾಗೂ ಬಡಾವಣೆಗೆ ಕೊಳವೆ ಅಳವಡಿಸುವ ಕಾಮಗಾರಿ","The 1st crossroads of KP Agaram Ward-123 in Bangalore city, Vijayanagara assembly constituency, Manu, Vijayanagara piped here and commissioned the tube for the electric motor and the layout.",6.0
198,2017-18,5.0,"ಬೆಂಗಳೂರು ನಗರ, ವಿಜಯನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ಕೆ.ಪಿ.ಅಗ್ರಹಾರ ವಾರ್ಡ್ -134ರ ವ್ಯಾಪ್ತಿಯ 1ನೇ ಮುಖ್ಯರಸ್ತೆ, 15ನೇ ಅಡ್ಡರಸ್ತೆ, ಬಾಪೂಜಿನಗರ ಇಲ್ಲಿ ಕೊಳವೆಬಾವಿ ಕೊರೆದು ಅದಕ್ಕೆ ವಿದ್ಯುತ್ ಮೋಟಾರು ಹಾಗೂ ಬಡಾವಣೆಗೆ ಕೊಳವೆ ಅಳವಡಿಸುವ ಕಾಮಗಾರಿ","1st Main Road, KP Agaram Ward - Bangalore, Bangalore, 15th Cross, Bapujinagar, Bungalow, Bangalore, Bangalore.",6.0
199,2017-18,6.0,"ಬೆಂಗಳೂರು ನಗರ, ವಿಜಯನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ಕೆ.ಪಿ.ಅಗ್ರಹಾರ ವಾರ್ಡ್ -132ರ ವ್ಯಾಪ್ತಿಯ 4ನೇ ಅಡ್ಡರಸ್ತೆ, ಚಂದ್ರಾಲೇಔಟ್ ಇಲ್ಲಿ ಕೊಳವೆಬಾವಿ ಕೊರೆದು ಅದಕ್ಕೆ ವಿದ್ಯುತ್ ಮೋಟಾರು ಹಾಗೂ ಬಡಾವಣೆಗೆ ಕೊಳವೆ ಅಳವಡಿಸುವ ಕಾಮಗಾರಿ","4th crossroads of KP Agarama Ward-132 in Bangalore City, Vijayanagara Assembly constituency, Chandraleout, pumped here and commissioned by the tube for the electric motor and the layout",6.0
200,2017-18,7.0,"ಬೆಂಗಳೂರು ನಗರ, ವಿಜಯನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ಕೆ.ಪಿ.ಅಗ್ರಹಾರ ವಾರ್ಡ್ -133ರ ವ್ಯಾಪ್ತಿಯ 1ನೇ ಮುಖ್ಯರಸ್ತೆ, 3ನೇ ಅಡ್ಡರಸ್ತೆ, ಕವಿಕಾ ಬಡಾವಣೆ ಇಲ್ಲಿ ಕೊಳವೆಬಾವಿ ಕೊರೆದು ಅದಕ್ಕೆ ವಿದ್ಯುತ್ ಮೋಟಾರು ಹಾಗೂ ಬಡಾವಣೆಗೆ ಕೊಳವೆ ಅಳವಡಿಸುವ ಕಾಮಗಾರಿ","The 1st Main Road, KP Agaram Ward, Bangalore, 3rd Cross, Kavika Layout, Bangalore City, Vijayanagara Assembly Constituency, Pondicherry, Trivandrum, Pondicherry",6.0
201,2017-18,8.0,"ಬೆಂಗಳೂರು ನಗರ, ವಿಜಯನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ಕೆ.ಪಿ.ಅಗ್ರಹಾರ ವಾರ್ಡ್ -124ರ ವ್ಯಾಪ್ತಿಯ 9ನೇ ಜೆ ಮುಖ್ಯರಸ್ತೆ, ವಿಜಯನಗರ ಇಲ್ಲಿ ಕೊಳವೆಬಾವಿ ಕೊರೆದು ಅದಕ್ಕೆ ವಿದ್ಯುತ್ ಮೋಟಾರು ಹಾಗೂ ಬಡಾವಣೆಗೆ ಕೊಳವೆ ಅಳವಡಿಸುವ ಕಾಮಗಾರಿ","9th J Main Road, KP Agarama Ward-124 of Bangalore Urban, Vijayanagara Assembly Constituency, Vijayanagara ponded here and commissioned to set up a tube for electric motor and auxiliary",6.0
202,2017-18,9.0,"ಬೆಂಗಳೂರು ನಗರ, ವಿಜಯನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ಕೆ.ಪಿ.ಅಗ್ರಹಾರ ವಾರ್ಡ್ -123ರ ವ್ಯಾಪ್ತಿಯ ಮಲ್ಲಿಗೆ ತೋಟ, 1ನೇ ಮುಖ್ಯರಸ್ತೆÀ, ಚೋಳೂರುಪಾಳ್ಯ ಇಲ್ಲಿ ಕೊಳವೆಬಾವಿ ಕೊರೆದು ಅದಕ್ಕೆ ವಿದ್ಯುತ್ ಮೋಟಾರು ಹಾಗೂ ಬಡಾವಣೆಗೆ ಕೊಳವೆ ಅಳವಡಿಸುವ ಕಾಮಗಾರಿ","The Mallige Garden, 1st Main Road, Cholurappalya, KP Agaram Ward - 123 in Bangalore Urban, Vijayanagara Assembly constituency, has a tube bucket and tube fitted to the electric motor and the layout.",6.0
203,2017-18,10.0,"ಬೆಂಗಳೂರು ನಗರ, ವಿಜಯನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ಹಂಪಿನಗರ ವಾರ್ಡ್ -133ರ ವ್ಯಾಪ್ತಿಯ 9ನೇ ಸಿ ಮುಖ್ಯರಸ್ತೆ, 5ನೇ ಅಡ್ಡರಸ್ತೆ, ಆರ್.ಪಿ.ಸಿ ಬಡಾವಣೆ ಇಲ್ಲಿ ಕೊಳವೆಬಾವಿ ಕೊರೆದು ಅದಕ್ಕೆ ವಿದ್ಯುತ್ ಮೋಟಾರು ಹಾಗೂ ಬಡಾವಣೆಗೆ ಕೊಳವೆ ಅಳವಡಿಸುವ ಕಾಮಗಾರಿ","The 9th C Main Road, Hampinagar Ward-133, Bangalore 5th Cross, RPC Layout, Bangalore, Bangalore",6.0
204,2017-18,11.0,"ಬೆಂಗಳೂರು ನಗರ, ವಿಜಯನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವಿಜಯನಗರ ವಾರ್ಡ್-123ರ ವ್ಯಾಪ್ತಿಯ 7ನೇ ಅಡ್ಡರಸ್ತೆ, ಮಂಜುನಾಥನಗರ ಇಲ್ಲಿ ಶುದ್ಧ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.","The 7th crossroads of Vijayanagara Ward -123 in Bangalore city, Vijayanagara assembly constituency, Manjunathnagar is a clean drinking water unit.",9.0
205,2017-18,12.0,"ಬೆಂಗಳೂರು ನಗರ, ವಿಜಯನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ಬಾಪೂಜಿನಗರÀ ವಾರ್ಡ್ -134ರ 2ನೇ ಮುಖ್ಯರಸ್ತೆ,            5ನೇ ಅಡ್ಡರಸ್ತೆ, 2ನೇ ಹಂತ, ಬಾಪೂಜಿನಗರÀ ಇಲ್ಲಿ ಕೊಳವೆಬಾವಿ ಕೊರೆದು ಅದಕ್ಕೆ ವಿದ್ಯುತ್ ಮೋಟಾರು ಹಾಗೂ ಬಡಾವಣೆಗೆ ಕೊಳವೆ ಅಳವಡಿಸುವ ಕಾಮಗಾರಿ","The 2nd Main Road of Bapujinagar Ward-134 in Bangalore Urban, Vijayanagara Assembly constituency, 5th Cross, 2nd Stage, Bapujinagar, Tube Strike, Pump for Electricity and Layout",6.0
206,2017-18,13.0,"ಬೆಂಗಳೂರು ನಗರ, ವಿಜಯನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ಬಾಪೂಜಿನಗರÀ ವಾರ್ಡ್ -134ರ ವ್ಯಾಪ್ತಿಯ ಜಿ.ಅಡ್ಡರಸ್ತೆ,   1ನೇ ಮುಖ್ಯರಸ್ತೆ, ಹೊಸಗುಡ್ಡದಹಳ್ಳಿ, ಬಾಪೂಜಿನಗರÀ ಇಲ್ಲಿ ಕೊಳವೆಬಾವಿ ಕೊರೆದು ಅದಕ್ಕೆ ವಿದ್ಯುತ್ ಮೋಟಾರು ಹಾಗೂ ಬಡಾವಣೆಗೆ ಕೊಳವೆ ಅಳವಡಿಸುವ ಕಾಮಗಾರಿ.","Bangalore City, Vijayanagara Assembly constituency, Bappujinagar Ward Ward-134, G Road, 1st Main Road, Newgudaddahalli, Bapujinagar, and pumped it to the electric motor and the pavilion.",6.0
207,2017-18,14.0,"ಬೆಂಗಳೂರು ನಗರ, ವಿಜಯನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ಬಾಪೂಜಿನಗರÀ ವಾರ್ಡ್ -134ರ ವ್ಯಾಪ್ತಿಯ 2ನೇ ಮುಖ್ಯರಸ್ತೆ, 5ನೇ ಅಡ್ಡರಸ್ತೆ, ಸಿದ್ದಾರ್ಥ ಶಾಲೆ ರಸ್ತೆ, ಬಾಪೂಜಿನಗರÀ ಇಲ್ಲಿ ಕೊಳವೆಬಾವಿ ಕೊರೆದು ಅದಕ್ಕೆ ವಿದ್ಯುತ್ ಮೋಟಾರು ಹಾಗೂ ಬಡಾವಣೆಗೆ ಕೊಳವೆ ಅಳವಡಿಸುವ ಕಾಮಗಾರಿ.","The 2nd Main Road, Bappujinagar Ward-134, Bangalore Urban, Vijayanagar Assembly constituency, 5th crossroads, Siddhartha road, Bappujinagar pond and pumped to the electric motor and the pavilion.",6.0
208,2017-18,15.0,"ಬೆಂಗಳೂರು ನಗರ, ವಿಜಯನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವಿಜಯನಗರ ವಾರ್ಡ್-123ರ ವ್ಯಾಪ್ತಿಯ ಜಿಂಕೆ ಉದ್ಯಾನವನ, ಪೈಪ್‍ಲೈನ್ ರಸ್ತೆ, ವಿದ್ಯಾರಣ್ಯನಗರ ಇಲ್ಲಿ ಶುದ್ಧ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.","Deer Park, Vijayanagara Ward -123, Vijayanagara Assembly Constituency, Pipeline Road, Vidyaranyanagar is a clean drinking water unit.",9.0
209,2017-18,16.0,"ಬೆಂಗಳೂರು ನಗರ, ವಿಜಯನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ಹೊಸಹಳ್ಳಿ ವಾರ್ಡ್ -124ರ ವ್ಯಾಪ್ತಿಯ ಹೊಸಹಳ್ಳಿ           3ನೇ ಅಡ್ಡರಸ್ತೆ, ವಿಜಯನಗರ ಇಲ್ಲಿ ಕೊಳವೆಬಾವಿ ಕೊರೆದು ಅದಕ್ಕೆ ವಿದ್ಯುತ್ ಮೋಟಾರು ಹಾಗೂ ಬಡಾವಣೆಗೆ ಕೊಳವೆ ಅಳವಡಿಸುವ ಕಾಮಗಾರಿ.","The third crossroads of Hosahalli Ward-124 at Vijayanagara Assembly constituency, Vijayanagara, is a pipeline here and commissioned by a tube for electric motor and auxiliary.",6.0
210,2017-18,17.0,"ಬೆಂಗಳೂರು ನಗರ, ವಿಜಯನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ಹೊಸಹಳ್ಳಿ ವಾರ್ಡ್ -124ರ ವ್ಯಾಪ್ತಿಯ ಸರ್ಕಾರಿ ಓಣಿ, ಹೊಸಹಳ್ಳಿ, ವಿಜಯನಗರ ಇಲ್ಲಿ ಕೊಳವೆಬಾವಿ ಕೊರೆದು ಅದಕ್ಕೆ ವಿದ್ಯುತ್ ಮೋಟಾರು ಹಾಗೂ ಬಡಾವಣೆಗೆ ಕೊಳವೆ ಅಳವಡಿಸುವ ಕಾಮಗಾರಿ","The government lane of Hosahalli Ward-124 at Vijayanagara assembly constituency, Hosahalli, Vijayanagara has been poured here to the tune of the electric motor and the pipeline.",6.0
211,2017-18,18.0,"ಬೆಂಗಳೂರು ನಗರ, ವಿಜಯನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ಕೆ.ಪಿ.ಅಗ್ರಹಾರ ವಾರ್ಡ್ -122ರ ವ್ಯಾಪ್ತಿಯ 19ನೇ ಅಡ್ಡರಸ್ತೆ ದೇವಯ್ಯ ನರ್ಸಿಂಗ್ ಹೋಂ ಹತ್ತಿರ, ಕೆ.ಪಿ.ಅಗ್ರಹಾರ ಇಲ್ಲಿ ಕೊಳವೆಬಾವಿ ಕೊರೆದು ಅದಕ್ಕೆ ವಿದ್ಯುತ್ ಮೋಟಾರು ಹಾಗೂ ಬಡಾವಣೆಗೆ ಕೊಳವೆ ಅಳವಡಿಸುವ ಕಾಮಗಾರಿ.","The 19th crossroads of KP Agaram Ward -122 at Bangalore City, Vijayanagara Assembly constituency near Devayya Nursing Home, KP Agarama has been pumped here and commissioned by a tube for electric motor and auxiliary.",6.0
212,2017-18,19.0,"ಬೆಂಗಳೂರು ನಗರ, ವಿಜಯನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ಕೆ.ಪಿ.ಅಗ್ರಹಾರ ವಾರ್ಡ್ -122ರ ವ್ಯಾಪ್ತಿಯ 24ನೇ ಅಡ್ಡರಸ್ತೆ ಕೆ.ಪಿ.ಅಗ್ರಹಾರ ಇಲ್ಲಿ ಇಲ್ಲಿ ಕೊಳವೆಬಾವಿ ಕೊರೆದು ಅದಕ್ಕೆ ವಿದ್ಯುತ್ ಮೋಟಾರು ಹಾಗೂ ಬಡಾವಣೆಗೆ ಕೊಳವೆ ಅಳವಡಿಸುವ ಕಾಮಗಾರಿ.","The 24th crossroads of KP Agarawara Ward-122 in Bangalore City, Vijayanagar Assembly constituency, KP Agagrahara, here is a tube pipe here and a tube for electric motor and auxiliary.",6.0
213,2017-18,20.0,"ಬೆಂಗಳೂರು ನಗರ, ವಿಜಯನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ಗಾಳಿ ಆಂಜನೇಯಸ್ವಾಮಿ ದೇವಸ್ಥಾನ ವಾರ್ಡ್ -157ರ ವ್ಯಾಪ್ತಿಯ ಜಿ ಅಡ್ಡರಸ್ತೆ ಹೊಸ ಬಡಾವಣೆ ಬ್ಯಾಟರಾಯನಪುರ ಇಲ್ಲಿ ಇಲ್ಲಿ ಕೊಳವೆಬಾವಿ ಕೊರೆದು ಅದಕ್ಕೆ ವಿದ್ಯುತ್ ಮೋಟಾರು ಹಾಗೂ ಬಡಾವಣೆಗೆ ಕೊಳವೆ ಅಳವಡಿಸುವ ಕಾಮಗಾರಿ.","Bangalore City, Vijayanagara Assembly constituency, Anjaneyaswamy temple Ward -157 ji crossroads New Layout Batteryanapura is a tube here and a tube is installed for the electric motor and the layout.",6.0
214,2017-18,21.0,"ಬೆಂಗಳೂರು ನಗರ ಜಿಲ್ಲೆ, ವಿಜಯನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ಬಾಪೂಜಿನಗರ ವಾರ್ಡ್ ವ್ಯಾಪ್ತಿಯ 6ನೇ ಮುಖ್ಯರಸ್ತೆ, 6ನೇ ಅಡ್ಡರಸ್ತೆ ಬಾಪೂಜಿನಗರ ನಂ.6 ರಲ್ಲಿ ಸಮುದಾಯ ಭವನದ ಮೊದಲನೆ ಮಹಡಿ ಕಟ್ಟಡ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.","The 6th Main Road of Bapujinagar Ward in the Bangalore Urban District, Vijayanagar Assembly constituency, 6th crossroads is the first floor building of the community hall in Bapujinagar No. 6.",15.0
215,2017-18,22.0,"ಬೆಂಗಳೂರು ನಗರ, ವಿಜಯನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ಶ್ರೀ ಗಾಳಿ ಆಂಜನೇಯಸ್ವಾಮಿ ದೇವಸ್ಥಾನ ವಾರ್ಡ್-157ರ ವ್ಯಾಪ್ತಿಯ 2ನೇ ಅಡ್ಡರಸ್ತೆ, ರಾಘವನಗರ, ಕುಕ್ಕಡಮ್ಮ ದೇವಸ್ಥಾನದ ರಸ್ತೆ ಇಲ್ಲಿ ಶುದ್ಧ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.","The 2nd crossroads of Srirangal Anjaneyaswamy Temple Ward-157 of Bangalore Urban, Vijayanagara Assembly constituency, Raghavnagar, Kukkadamma temple road is a clean drinking water unit.",9.0
216,2017-18,23.0,"ಶ್ರೀ ವೀರಾಂಜನೇಯಸ್ವಾಮಿ ದೇವಸ್ಥಾನ, ಹಂಪಿನಗರ, ಬೆಂಗಳೂರು ಇಲ್ಲಿ ಪ್ರಾರ್ಥನ ಮಂದಿರ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","Sri Veeranjaneyaswamy Temple, Hampinagar, Bangalore Here is the prayer building work",3.0
217,2017-18,24.0,"ಬೆಂಗಳೂರು ನಗರ, ವಿಜಯನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವಿಜಯನಗರ ವಾರ್ಡ್-123ರ ವ್ಯಾಪ್ತಿಯ ಸರ್ವೀಸ್ ರಸ್ತೆ ವಿಜಯನಗರ (ಬಿ.ಎಸ್.ವಿ.ಪಿ ಕಾಲೇಜು ಎದುರು) ಇಲ್ಲಿ ಶುದ್ಧ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.",Service Road Vijayanagara (opposite BSVP College) in Vijayanagara Ward -123 of Vijayanagara Assembly constituency is the construction of a clean drinking water unit.,12.0
218,2017-18,25.0,"ಶ್ರೀ ಮಂಜುನಾಥ್ ಜಿ ಬಿನ್ ಗೋಪಾಲಯ್ಯ, ನಂ.165, ಗುಂಡುರಾವ್ ಬಿಲ್ಡಿಂಗ್, ಬಿ.ಆರ್.ಐ, ಅಗ್ರಹಾರ ದಾಸರಹಳ್ಳಿ, ಬೆಂಗಳೂರು.","Shri Manjunath G Bin Gopalaliah, No.165, Gunduravu Building, BRI, Agrahara Dasarahalli, Bangalore.",0.8
219,2017-18,26.0,"ಶ್ರೀಮತಿ ಮಂಜುಳ ಕೋಂ ರಾಘವೇಂದ್ರ ನಂ.15/4, 2ನೇ ಮುಖ್ಯರಸ್ತೆ, ಮಾರೇನಹಳ್ಳಿ, ವಿಜಯನಗರ, ಬೆಂಗಳೂರು","Mrs. Manjula Kom Raghavendra No.15 / 4, 2nd Main Road, Marineahalli, Vijayanagara, Bangalore",0.8
220,2017-18,27.0,"ವಿಜಯನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ಬಾಪೂಜಿನಗರ ವಾರ್ಡ್ ನಂ.134ರ ವ್ಯಾಪ್ತಿಯ ಇ ಸ್ಟ್ರೀಟ್, ಹೊಸಗುಡ್ಡದಹಳ್ಳಿ ಇಲ್ಲಿರುವ ವ್ಯಾಯಾಮ ಶಾಲೆಯ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.","E-Street, Newguddhahallahalli is the construction work of the Exhibition School, located at Vijayanagara assembly constituency Bapujinagar Ward No.134.",20.0
